"Time","No.","Source","Destination","Protocol","Length","Info"
"70.972135","4849","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=16871 Win=65535 Len=0"
"70.974620","4850","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.975119","4851","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.975139","4852","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.975533","4853","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=20789 Win=65535 Len=0"
"70.988756","4854","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.989385","4855","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.989411","4856","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.989581","4857","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=23401 Win=65300 Len=0"
"70.989607","4858","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.989666","4859","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=26013 Win=65300 Len=0"
"70.990337","4860","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.992534","4861","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.992815","4862","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=28625 Win=65300 Len=0"
"70.992585","4863","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"70.993733","4864","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.993862","4865","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=31237 Win=65300 Len=0"
"70.996174","4866","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.996223","4867","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"70.996368","4868","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=33849 Win=65300 Len=0"
"71.014738","4869","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.016504","4870","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"71.016552","4871","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=36461 Win=65300 Len=0"
"71.016788","4872","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.016970","4873","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.017000","4874","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=39073 Win=65300 Len=0"
"71.017932","4875","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.018647","4876","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.018678","4877","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=41685 Win=65300 Len=0"
"71.019865","4878","43.204.87.235","192.168.232.2","TLSv1.2","488","Application Data"
"71.021384","4879","142.250.195.100","192.168.232.2","TLSv1.2","1494","Application Data, Application Data"
"71.021403","4880","142.250.195.100","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.021476","4881","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=44565 Win=65300 Len=0"
"71.021408","4882","142.250.195.100","192.168.232.2","TLSv1.2","1092","Application Data [TCP segment of a reassembled PDU]"
"71.024385","4883","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.024444","4884","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=46909 Win=65300 Len=0"
"71.024643","4885","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.024864","4886","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.024895","4887","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=49521 Win=65300 Len=0"
"71.051693","4888","192.168.232.2","43.204.87.235","TCP","54","41761  >  443 [ACK] Seq=1217 Ack=5603 Win=65535 Len=0"
"71.066875","4889","142.250.195.100","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.066924","4890","142.250.195.100","192.168.232.2","TLSv1.2","1226","Application Data [TCP segment of a reassembled PDU]"
"71.067317","4891","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=52133 Win=65300 Len=0"
"71.066972","4892","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.067406","4893","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"71.067452","4894","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=54745 Win=65300 Len=0"
"71.067525","4895","142.250.195.100","192.168.232.2","TLSv1.2","1494","Application Data"
"71.067532","4896","142.250.195.100","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.067593","4897","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=57625 Win=65300 Len=0"
"71.067536","4898","142.250.195.100","192.168.232.2","TLSv1.2","1092","Application Data [TCP segment of a reassembled PDU]"
"71.067721","4899","142.250.195.100","192.168.232.2","TLSv1.2","1360","Application Data"
"71.067769","4900","192.168.232.2","142.250.195.100","TCP","54","39369  >  443 [ACK] Seq=711 Ack=59969 Win=65300 Len=0"
"71.067967","4901","142.250.195.100","192.168.232.2","TLSv1.2","1394","Application Data, Application Data, Application Data, Application Data"
"71.069630","4902","192.168.232.2","142.250.195.100","TLSv1.2","92","Application Data"
"71.072197","4903","142.250.195.100","192.168.232.2","TCP","54","443  >  39369 [ACK] Seq=61309 Ack=749 Win=8760 Len=0"
"71.086050","4904","192.168.232.2","10.0.2.3","DNS","74","Standard query 0x545e AAAA img1.wsimg.com"
"71.146625","4905","10.0.2.3","192.168.232.2","DNS","168","Standard query response 0x545e AAAA img1.wsimg.com CNAME global-wildcard.wsimg.com.sni-only.edgekey.net CNAME e40258.g.akamaiedge.net"
"71.147224","4906","192.168.232.2","10.0.2.3","DNS","74","Standard query 0x44bf A img1.wsimg.com"
"71.215784","4907","10.0.2.3","192.168.232.2","DNS","200","Standard query response 0x44bf A img1.wsimg.com CNAME global-wildcard.wsimg.com.sni-only.edgekey.net CNAME e40258.g.akamaiedge.net A 184.28.173.113 A 184.28.173.59"
"71.217766","4908","192.168.232.2","184.28.173.113","TCP","74","58321  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=716416 TSecr=0 WS=64"
"71.218735","4909","192.168.232.2","184.28.173.113","TCP","74","58322  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=716416 TSecr=0 WS=64"
"71.293508","4910","184.28.173.113","192.168.232.2","TCP","58","443  >  58322 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"71.294181","4911","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"71.295516","4912","192.168.232.2","184.28.173.113","TLSv1.2","259","Client Hello"
"71.296382","4913","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=1 Ack=206 Win=8760 Len=0"
"71.325247","4914","184.28.173.113","192.168.232.2","TCP","58","443  >  58321 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"71.325991","4915","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"71.327225","4916","192.168.232.2","184.28.173.113","TLSv1.2","259","Client Hello"
"71.328375","4917","184.28.173.113","192.168.232.2","TCP","54","443  >  58321 [ACK] Seq=1 Ack=206 Win=8760 Len=0"
"71.429760","4918","184.28.173.113","192.168.232.2","TLSv1.2","1360","Server Hello"
"71.430642","4919","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=1307 Win=65535 Len=0"
"71.429925","4920","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=1307 Ack=206 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.431020","4921","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=2613 Win=65535 Len=0"
"71.431741","4922","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=2613 Ack=206 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.432145","4923","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=4053 Win=65535 Len=0"
"71.431795","4924","184.28.173.113","192.168.232.2","TCP","98","443  >  58322 [PSH, ACK] Seq=4053 Ack=206 Win=8760 Len=44 [TCP segment of a reassembled PDU]"
"71.432330","4925","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=4097 Win=65535 Len=0"
"71.432492","4926","184.28.173.113","192.168.232.2","TLSv1.2","1360","Server Hello"
"71.432759","4927","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=206 Ack=1307 Win=65535 Len=0"
"71.432620","4928","184.28.173.113","192.168.232.2","TCP","1494","443  >  58321 [ACK] Seq=1307 Ack=206 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.432950","4929","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=206 Ack=2747 Win=65535 Len=0"
"71.433457","4930","184.28.173.113","192.168.232.2","TCP","1404","443  >  58321 [PSH, ACK] Seq=2747 Ack=206 Win=8760 Len=1350 [TCP segment of a reassembled PDU]"
"71.433655","4931","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=206 Ack=4097 Win=65535 Len=0"
"71.498245","4932","184.28.173.113","192.168.232.2","TLSv1.2","1360","Certificate [TCP segment of a reassembled PDU]"
"71.498902","4933","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=5403 Win=65535 Len=0"
"71.501741","4934","184.28.173.113","192.168.232.2","TLSv1.2","1152","Certificate Status, Server Key Exchange, Server Hello Done"
"71.502321","4935","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=206 Ack=6501 Win=65535 Len=0"
"71.506938","4936","192.168.232.2","184.28.173.113","TLSv1.2","172","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"71.508001","4937","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=6501 Ack=324 Win=8760 Len=0"
"71.524607","4938","192.168.232.2","184.28.173.113","TLSv1.2","139","Application Data"
"71.525231","4939","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=6501 Ack=409 Win=8760 Len=0"
"71.525776","4940","192.168.232.2","184.28.173.113","TLSv1.2","369","Application Data"
"71.526170","4941","192.168.232.2","184.28.173.113","TLSv1.2","139","Application Data"
"71.526176","4942","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=6501 Ack=724 Win=8760 Len=0"
"71.526560","4943","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=6501 Ack=809 Win=8760 Len=0"
"71.530828","4944","184.28.173.113","192.168.232.2","TLSv1.2","1360","Certificate [TCP segment of a reassembled PDU]"
"71.531095","4945","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=206 Ack=5403 Win=65535 Len=0"
"71.532332","4946","184.28.173.113","192.168.232.2","TLSv1.2","1152","Certificate Status, Server Key Exchange, Server Hello Done"
"71.532522","4947","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=206 Ack=6501 Win=65535 Len=0"
"71.535212","4948","192.168.232.2","184.28.173.113","TLSv1.2","172","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"71.535655","4949","184.28.173.113","192.168.232.2","TCP","54","443  >  58321 [ACK] Seq=6501 Ack=324 Win=8760 Len=0"
"71.576188","4950","184.28.173.113","192.168.232.2","TLSv1.2","304","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"71.611732","4951","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=6751 Win=65535 Len=0"
"71.673266","4952","184.28.173.113","192.168.232.2","TLSv1.2","304","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"71.703649","4953","184.28.173.113","192.168.232.2","TLSv1.2","540","Application Data, Application Data, Application Data"
"71.704229","4954","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=7237 Win=65535 Len=0"
"71.703774","4955","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=7237 Ack=809 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.704469","4956","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=8543 Win=65535 Len=0"
"71.703796","4957","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=8543 Ack=809 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.704692","4958","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=9849 Win=65535 Len=0"
"71.703814","4959","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.704883","4960","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=11155 Win=65535 Len=0"
"71.705532","4961","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=11155 Ack=809 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.705858","4962","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=12595 Win=65535 Len=0"
"71.705587","4963","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=12595 Ack=809 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.705608","4964","184.28.173.113","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.705626","4965","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=15475 Ack=809 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.705644","4966","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=16915 Ack=809 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.705662","4967","184.28.173.113","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.709760","4968","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=19795 Win=65535 Len=0"
"71.710729","4969","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=19795 Ack=809 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.710818","4970","184.28.173.113","192.168.232.2","TCP","1374","443  >  58322 [PSH, ACK] Seq=21235 Ack=809 Win=8760 Len=1320 [TCP segment of a reassembled PDU]"
"71.711648","4971","192.168.232.2","184.28.173.113","TCP","54","58321  >  443 [ACK] Seq=324 Ack=6751 Win=65535 Len=0"
"71.714089","4972","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=809 Ack=22555 Win=65046 Len=0"
"71.715292","4973","192.168.232.2","184.28.173.113","TLSv1.2","84","Application Data"
"71.716445","4974","184.28.173.113","192.168.232.2","TCP","54","443  >  58322 [ACK] Seq=22555 Ack=839 Win=8760 Len=0"
"71.815781","4975","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.815875","4976","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=23861 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.816809","4977","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=25167 Win=65046 Len=0"
"71.816987","4978","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=25167 Ack=839 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.817015","4979","184.28.173.113","192.168.232.2","TLSv1.2","1226","Application Data [TCP segment of a reassembled PDU]"
"71.817310","4980","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=27779 Win=65046 Len=0"
"71.828997","4981","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=27779 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.829104","4982","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=29085 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.829980","4983","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=30391 Win=65046 Len=0"
"71.829126","4984","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.830248","4985","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data, Application Data"
"71.830394","4986","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=33003 Win=65046 Len=0"
"71.832141","4987","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=33003 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.832194","4988","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=34309 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.832804","4989","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=35615 Win=65046 Len=0"
"71.835414","4990","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.835527","4991","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=36921 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.836318","4992","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=38227 Win=65046 Len=0"
"71.836907","4993","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=38227 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.853952","4994","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.854656","4995","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=40839 Win=65046 Len=0"
"71.854057","4996","184.28.173.113","192.168.232.2","TCP","1494","443  >  58322 [ACK] Seq=40839 Ack=839 Win=8760 Len=1440 [TCP segment of a reassembled PDU]"
"71.854081","4997","184.28.173.113","192.168.232.2","TCP","1226","443  >  58322 [PSH, ACK] Seq=42279 Ack=839 Win=8760 Len=1172 [TCP segment of a reassembled PDU]"
"71.855073","4998","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=43451 Win=65046 Len=0"
"71.855652","4999","184.28.173.113","192.168.232.2","TLSv1.2","1360","Application Data [TCP segment of a reassembled PDU]"
"71.856021","5000","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=44757 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.856330","5001","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=46063 Win=65046 Len=0"
"71.856499","5002","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=46063 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.856526","5003","184.28.173.113","192.168.232.2","TLSv1.2","1494","Application Data [TCP segment of a reassembled PDU]"
"71.857046","5004","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=48809 Win=65046 Len=0"
"71.856545","5005","184.28.173.113","192.168.232.2","TCP","1226","443  >  58322 [PSH, ACK] Seq=48809 Ack=839 Win=8760 Len=1172 [TCP segment of a reassembled PDU]"
"71.860063","5006","184.28.173.113","192.168.232.2","TCP","1360","443  >  58322 [PSH, ACK] Seq=49981 Ack=839 Win=8760 Len=1306 [TCP segment of a reassembled PDU]"
"71.860557","5007","192.168.232.2","184.28.173.113","TCP","54","58322  >  443 [ACK] Seq=839 Ack=51287 Win=65046 Len=0"
